Ticker,Adj Close,Close,High,Low,Open,Volume
EMR,128.4600067138672,128.4600067138672,129.3800048828125,125.94999694824219,127.65499877929688,859068
EOG,138.83999633789062,138.83999633789062,140.36500549316406,138.41000366210938,138.9499969482422,1593413
EPAM,136.35000610351562,136.35000610351562,140,133.8000030517578,133.61000061035156,290612
EQIX,968.3499755859375,968.3499755859375,973.2899780273438,959.625,964.4799805,83512
EQR,59.86000061035156,59.86000061035156,60.00999832,59.54999923706055,59.56999969482422,234876
EQT,66.83000183105469,66.83000183105469,67.06500244140625,63.845001220703125,64.31999969482422,2964316
ERIE,242.6199951171875,242.6199951171875,245.39999389648438,240.3300018310547,244.4199981689453,36031
ES,72.52500153,72.52500153,73.04000091552734,72.25,72.73999786376953,435823
ESS,247.47999572753906,247.47999572753906,247.72000122070312,246.07000732421875,246.17999267578125,45608
ETN,357.19000244140625,357.19000244140625,357.19000244140625,348.8500061035156,353.8800048828125,591335
ETR,104.05999755859375,104.05999755859375,104.7167969,103.27999877929688,103.31999969482422,225600
EVRG,81.65499877929688,81.65499877929688,82.06999969482422,81.11000061035156,81.47000122070312,480778
EW,82.98999786376953,82.98999786376953,83.62000274658203,81.73000336,82.43000030517578,898141
EXC,49.095001220703125,49.095001220703125,49.56999969482422,49.029998779296875,49.45000076293945,1331563
EXE,110.94999694824219,110.94999694824219,111.4999008178711,106.48500061035156,107.08999633789062,3038155
EXPD,146.46499633789062,146.46499633789062,147.6199951171875,144.44000244140625,144.02999877929688,186932
EXPE,242.33999633789062,242.33999633789062,243.99000549316406,232.7899932861328,232.7899932861328,369165
EXR,135.94000244140625,135.94000244140625,137.03599548339844,135.3000030517578,135.9199981689453,267372
F,11.589900016784668,11.589900016784668,11.68999958,11.479999542236328,11.680000305175781,14957914
FANG,191.64999389648438,191.64999389648438,193.74989318847656,191.2899932861328,192.0399932861328,814073
FAST,44.505001068115234,44.505001068115234,45.084999084472656,44.404998779296875,45.084999084472656,2226412
FCX,52.720001220703125,52.720001220703125,52.720001220703125,50.790000915527344,52.47999954223633,11671958
FDS,208.39999389648438,208.39999389648438,211.33999633789062,203.3699951171875,205.74000549316406,137238
FDX,346.7850036621094,346.7850036621094,349.68499755859375,344.19000244140625,345.55999755859375,498941
FE,50.560001373291016,50.560001373291016,50.97999954223633,50.47999954223633,50.70000076293945,1001019
FFIV,289.4200134277344,289.4200134277344,289.4200134277344,279.3699951171875,279.9100036621094,134384
FICO,1155.239990234375,1155.239990234375,1193,1139.189941,1181.189941,79420
FIS,49.470001220703125,49.470001220703125,50.284000396728516,49.13499832,49.119998931884766,687137
FISV,57.029998779296875,57.029998779296875,58.290000915527344,56.560001373291016,56.82500076293945,1180260
FITB,43.35499954223633,43.35499954223633,43.68000030517578,42.939998626708984,43.220001220703125,3166778
FIX,1421.780029296875,1421.780029296875,1431.159912109375,1371.1500244140625,1384.5999755859375,79728
FOX,52.689998626708984,52.689998626708984,53.040000915527344,52.119998931884766,52.13999938964844,326450
FOXA,58.47999954223633,58.47999954223633,58.630001068115234,57.439998626708984,57.439998626708984,705094
FRT,106.16500091552734,106.16500091552734,106.58000183105469,105.56999969482422,105.69999694824219,76566
FSLR,195.44000244140625,195.44000244140625,198.80999755859375,194.14999389648438,196.6999969482422,319738
FTNT,84.27999877929688,84.27999877929688,84.95149993896484,83.44999694824219,83.51499938964844,784782
FTV,55.13999938964844,55.13999938964844,55.400001525878906,54.04999923706055,54.290000915527344,730365
GD,347.2200012207031,347.2200012207031,351.2200012207031,346.32000732421875,350,196734
GDDY,83.90010070800781,83.90010070800781,86.81500244140625,83.51999664,84.38999938964844,258647
GE,289.0299987792969,289.0299987792969,296.2399902,287.6700134277344,296.1000061035156,1986577
GEHC,70.84999847,70.84999847,70.875,69.375,69.44000244140625,952330
GEN,20.74500084,20.74500084,20.90999984741211,20.469999313354492,20.559999465942383,966684
GEV,859.1149902,859.1149902,859.25,829.9500122070312,841.5,734889
GILD,141.33999633789062,141.33999633789062,142.08999633789062,140.83999633789062,141.4149932861328,693830
GIS,37.459999084472656,37.459999084472656,37.810001373291016,37.165000915527344,37.540000915527344,2909743
GL,137.3000030517578,137.3000030517578,138.3699951171875,136.28500366210938,137.85000610351562,72033
GLW,131.66000366210938,131.66000366210938,132.19000244140625,123.9000015258789,125.95999908447266,3872506
GM,73.33000183105469,73.33000183105469,73.76999664,72.5,72.5,1699957
GNRC,196.1999969482422,196.1999969482422,197.40499877929688,192.00010681152344,197,243593
GOOG,304.5,304.5,304.5450134277344,301,303.2099914550781,4427938
GOOGL,305.92010498046875,305.92010498046875,306.0199890136719,302.3500061035156,304.0050048828125,7222098
GPC,98.94999694824219,98.94999694824219,100.5199966430664,98.76000213623047,99.80000305175781,315004
GPN,68.95999908447266,68.95999908447266,70.71499633789062,68.5,68.91999816894531,1826004
GRMN,236.14500427246094,236.14500427246094,236.14500427246094,229.10000610351562,229.89999389648438,184557
GS,803,803,805.6300048828125,790.5900268554688,792.9299926757812,437054
GWW,1039.0799560546875,1039.0799560546875,1052.885009765625,1037.810059,1041.9300537109375,62626
HAL,37,37,37.119998931884766,35.779998779296875,36.290000915527344,4921332
HAS,91.62999725341797,91.62999725341797,91.88500213623047,90.62010192871094,91.30999755859375,163471
HBAN,15.069000244140625,15.069000244140625,15.18999958,14.890000343322754,15.050000190734863,3184032
HCA,498.7699890136719,498.7699890136719,506.5100098,498.07000732421875,502,170892
HD,327.3800048828125,327.3800048828125,330.2300109863281,326.6400146484375,328.9599914550781,761192
HIG,131.77499389648438,131.77499389648438,133.41000366210938,130.8500977,132.8000030517578,168727
HII,417.69000244140625,417.69000244140625,423.03009033203125,410.2799987792969,418.2099914550781,100155
HLT,296.05999755859375,296.05999755859375,298.1499938964844,293.20001220703125,294.2600098,257931
HOLX,75.375,75.375,75.38500213623047,75.13999938964844,75.13999938964844,545120
HON,228.3300018310547,228.3300018310547,229.13999938964844,227.00999450683594,228.1699981689453,526925
HOOD,73.93000030517578,73.93000030517578,73.94999694824219,71.69999694824219,72.27999877929688,8384890
HPE,21.886499404907227,21.886499404907227,21.989999771118164,21.15999984741211,21.229999542236328,2273010
HPQ,18.75,18.75,18.889999389648438,18.009199142456055,18.149999618530273,3991545
HRL,22.860000610351562,22.860000610351562,23,22.649999618530273,22.700000762939453,633682
HSIC,72.11000061035156,72.11000061035156,73.12000274658203,71.70999908447266,73.12000274658203,294670
HST,18.975000381469727,18.975000381469727,19.12000084,18.889999389648438,18.969999313354492,1602040
HSY,211.5500030517578,211.5500030517578,212.50999450683594,210.5399932861328,212.19000244140625,345945
HUBB,486.7699890136719,486.7699890136719,487.7900085449219,467.82501220703125,470.30999755859375,171994
HUM,169.1199951171875,169.1199951171875,173.07000732421875,169,170.75,252124
HWM,236.42999267578125,236.42999267578125,239.3000030517578,231.3925018310547,237.8699951171875,535862
IBKR,67.83999633789062,67.83999633789062,68.15000153,67,67.48000336,1120989
IBM,251.96499633789062,251.96499633789062,252.0449981689453,248.25,249.42999267578125,928806
ICE,157.8800048828125,157.8800048828125,159.16990661621094,156.02000427246094,156.94000244140625,474052
IDXX,582.1300048828125,582.1300048828125,582.8300170898438,576.7800293,577.6199951171875,52255
IEX,188.31500244140625,188.31500244140625,190.17999267578125,186.97000122070312,186.47999572753906,125701
IFF,65.65000153,65.65000153,67.94000244140625,65.52999877929688,67.90000153,544684
INCY,93.36000061035156,93.36000061035156,93.41500091552734,91.71499633789062,91.87999725341797,220020
INTC,45.69129943847656,45.69129943847656,45.95000076293945,43.650001525878906,43.994998931884766,28542511
INTU,460.19000244140625,460.19000244140625,470,451.5400085449219,451.5400085449219,773357
INVH,24.99500084,24.99500084,25.059999465942383,24.860000610351562,24.860000610351562,868859
IP,34.084999084472656,34.084999084472656,35.189998626708984,33.880001068115234,35.06999969482422,2127270
IQV,166.92250061035156,166.92250061035156,169.55499267578125,164.0500030517578,165.30999755859375,192100
IR,81.37999725341797,81.37999725341797,81.37999725341797,80.11000061035156,80.68000030517578,843971
IRM,104.69999694824219,104.69999694824219,104.98999786376953,103.56999969482422,104.43000030517578,188617
ISRG,482.0400085449219,482.0400085449219,482.3299865722656,475.8599853515625,477.5,276162
IT,160.07000732421875,160.07000732421875,165.04119873046875,156.67999267578125,157.94500732421875,183083
ITW,258.8324890136719,258.8324890136719,260.3999938964844,257.1499938964844,258,239834
IVZ,23.360000610351562,23.360000610351562,23.450000762939453,23.010000228881836,23.030000686645508,601856
J,127.47000122070312,127.47000122070312,128.55999755859375,126.2699966430664,127,102919
JBHT,196.46499633789062,196.46499633789062,199.02499389648438,195.1999969482422,195.1999969482422,221188
JBL,265.8500061035156,265.8500061035156,267.63299560546875,253.02000427246094,253.2100067138672,402088
JCI,132.11500549316406,132.11500549316406,133.0449981689453,130.76499938964844,131.5500030517578,687701
JKHY,166.2899932861328,166.2899932861328,167.9949951171875,165.0399932861328,165.08999633789062,95318
JNJ,237.68499755859375,237.68499755859375,239.11000061035156,236.30999755859375,238.33999633789062,1201512
JPM,286.4200134277344,286.4200134277344,289.5,284.6199951171875,286.8800048828125,3079303
KDP,27.174999237060547,27.174999237060547,27.49500084,27.084999084472656,27.100000381469727,2051613
KEY,19.006500244140625,19.006500244140625,19.12809944152832,18.725000381469727,18.979999542236328,3532838
KEYS,283.6700134277344,283.6700134277344,284.05499267578125,276.0799865722656,280.0950012207031,416738
KHC,21.975000381469727,21.975000381469727,22.329999923706055,21.84000015258789,22.079999923706055,3266881
KIM,23.010000228881836,23.010000228881836,23.040000915527344,22.75,22.84000015258789,647117
KKR,89.91000366210938,89.91000366210938,90.5,88.86000061035156,89.5,925696
KLAC,1479.5899658203125,1479.5899658203125,1486.564941,1420.290039,1437.6400146484375,193539
